6.8E-4	0.053005252	0.5960974	0.31769264	
6.9E-4	0.053006694	0.59609675	0.31769308	
7.0E-4	0.05300813	0.5960961	0.31769353	
7.1E-4	0.05300957	0.5960954	0.317694	
7.2E-4	0.053011008	0.59609467	0.3176945	
7.3E-4	0.05301244	0.59609395	0.31769493	
7.4E-4	0.053013876	0.59609324	0.31769544	
7.5E-4	0.053015307	0.5960925	0.31769592	
7.6E-4	0.053016737	0.5960918	0.3176964	
7.7E-4	0.053018168	0.59609103	0.3176969	
7.8E-4	0.05301959	0.5960903	0.3176974	
7.9E-4	0.053021017	0.59608954	0.3176979	
8.0E-4	0.053022437	0.59608877	0.31769842	
8.1E-4	0.053023856	0.596088	0.31769893	
8.2E-4	0.053025275	0.5960872	0.31769946	
8.3E-4	0.053026687	0.59608644	0.31769997	
8.4E-4	0.0530281	0.5960856	0.3177005	
8.5E-4	0.05302951	0.59608483	0.31770104	
8.6E-4	0.053030916	0.596084	0.31770158	
8.7E-4	0.05303232	0.59608316	0.31770214	
8.8E-4	0.05303372	0.5960823	0.31770268	
8.9E-4	0.053035118	0.5960815	0.31770325	
9.0E-4	0.05303651	0.59608066	0.3177038	
9.1E-4	0.0530379	0.5960798	0.31770438	
9.2E-4	0.053039286	0.59607893	0.31770495	
9.3E-4	0.053040672	0.5960781	0.3177055	
9.4E-4	0.053042054	0.5960772	0.3177061	
9.5E-4	0.05304343	0.5960763	0.31770667	
9.6E-4	0.053044803	0.5960754	0.31770727	
9.7E-4	0.053046174	0.5960745	0.31770787	
9.8E-4	0.053047538	0.5960736	0.31770846	
9.9E-4	0.0530489	0.59607273	0.31770906	
0.0010	0.05305026	0.5960718	0.31770968	
0.00101	0.053051613	0.5960709	0.31771028	
0.00102	0.053052966	0.59606993	0.3177109	
0.00103	0.053054314	0.596069	0.31771153	
0.00104	0.053055655	0.596068	0.31771216	
0.00105	0.053056996	0.5960671	0.31771278	
0.00106	0.05305833	0.5960661	0.31771344	
0.00107	0.053059664	0.59606516	0.31771407	
0.00108	0.05306099	0.59606415	0.31771472	
0.00109	0.053062312	0.5960632	0.31771538	
0.0011	0.05306363	0.5960622	0.31771603	
0.00111	0.053064946	0.59606117	0.3177167	
0.00112	0.053066257	0.59606016	0.31771734	
0.00113	0.05306756	0.59605914	0.317718	
0.00114	0.053068865	0.59605813	0.31771868	
0.00115	0.05307016	0.5960571	0.31771934	
0.00116	0.053071458	0.5960561	0.31772003	
0.00117	0.053072747	0.59605503	0.3177207	
0.00118	0.053074032	0.596054	0.3177214	
0.00119	0.05307531	0.59605294	0.31772208	
0.0012	0.053076588	0.59605193	0.3177228	
0.00121	0.053077858	0.59605086	0.31772348	
0.00122	0.053079125	0.5960498	0.3177242	
0.00123	0.053080387	0.5960487	0.31772488	
0.00124	0.053081647	0.5960476	0.3177256	
0.00125	0.053082902	0.5960465	0.3177263	
0.00126	0.05308415	0.59604543	0.31772703	
0.00127	0.053085394	0.5960443	0.31772774	
0.00128	0.053086635	0.5960432	0.3177285	
0.00129	0.05308787	0.5960421	0.3177292	
0.0013	0.053089105	0.59604096	0.31772995	
0.00131	0.05309033	0.59603983	0.3177307	
0.00132	0.053091552	0.5960387	0.31773144	
0.00133	0.05309277	0.59603757	0.3177322	
0.00134	0.05309398	0.59603643	0.31773293	
0.00135	0.05309519	0.5960353	0.31773368	
0.00136	0.053096395	0.5960341	0.31773442	
0.00137	0.053097595	0.596033	0.3177352	
0.00138	0.05309879	0.5960318	0.31773594	
0.00139	0.05309998	0.5960306	0.31773672	
0.0014	0.053101163	0.59602946	0.3177375	
0.00141	0.053102344	0.59602827	0.31773826	
0.00142	0.05310352	0.5960271	0.31773904	
0.00143	0.05310469	0.5960259	0.3177398	
0.00144	0.053105857	0.59602463	0.3177406	
0.00145	0.05310702	0.59602344	0.3177414	
0.00146	0.053108178	0.59602225	0.31774217	
0.00147	0.05310933	0.596021	0.31774297	
0.00148	0.053110477	0.5960198	0.31774375	
0.00149	0.05311162	0.59601855	0.31774455	
0.0015	0.053112756	0.59601736	0.31774536	
0.00151	0.053113893	0.5960161	0.31774616	
0.00152	0.05311502	0.59601486	0.31774697	
0.00153	0.053116143	0.5960136	0.31774777	
0.00154	0.053117264	0.59601235	0.3177486	
0.00155	0.053118378	0.5960111	0.3177494	
0.00156	0.053119488	0.5960098	0.31775025	
0.00157	0.053120594	0.59600854	0.31775105	
0.00158	0.053121693	0.5960073	0.31775188	
0.00159	0.05312279	0.596006	0.31775272	
0.0016	0.05312388	0.5960047	0.31775355	
0.00161	0.053124964	0.5960034	0.3177544	
0.00162	0.05312605	0.5960021	0.31775522	
0.00163	0.05312712	0.5960008	0.31775606	
0.00164	0.053128194	0.5959995	0.3177569	
0.00165	0.05312926	0.59599817	0.31775776	
0.00166	0.053130325	0.59599686	0.3177586	
0.00167	0.05313138	0.59599555	0.31775945	
0.00168	0.053132433	0.59599423	0.31776032	
0.00169	0.05313348	0.5959929	0.31776115	
0.0017	0.053134523	0.59599155	0.31776202	
0.00171	0.053135563	0.59599024	0.31776288	
0.00172	0.053136595	0.59598887	0.31776375	
0.00173	0.053137623	0.59598756	0.3177646	
0.00174	0.053138647	0.5959862	0.31776547	
0.00175	0.053139664	0.5959848	0.31776637	
0.00176	0.053140678	0.5959835	0.31776723	
0.00177	0.053141687	0.59598213	0.31776813	
0.00178	0.053142693	0.59598076	0.317769	
0.00179	0.05314369	0.5959794	0.31776989	
0.0018	0.053144686	0.595978	0.31777075	
0.00181	0.053145677	0.5959766	0.31777164	
0.00182	0.05314666	0.5959752	0.31777254	
0.00183	0.053147644	0.59597385	0.31777343	
0.00184	0.053148616	0.5959724	0.31777433	
0.00185	0.05314959	0.59597105	0.31777522	
0.00186	0.053150553	0.5959697	0.3177761	
0.00187	0.053151514	0.59596825	0.317777	
0.00188	0.05315247	0.5959668	0.3177779	
0.00189	0.05315342	0.59596545	0.31777883	
0.0019	0.053154368	0.595964	0.31777972	
0.00191	0.05315531	0.5959626	0.31778064	
0.00192	0.05315625	0.59596115	0.31778154	
0.00193	0.05315718	0.5959597	0.31778246	
0.00194	0.05315811	0.5959583	0.3177834	
0.00195	0.053159032	0.59595686	0.31778428	
0.00196	0.05315995	0.59595543	0.3177852	
0.00197	0.05316086	0.595954	0.31778613	
0.00198	0.05316177	0.5959525	0.31778705	
0.00199	0.05316267	0.5959511	0.31778798	
0.0020	0.053163573	0.59594965	0.3177889	
0.00201	0.053164467	0.59594816	0.31778982	
0.00202	0.053165354	0.5959467	0.31779075	
0.00203	0.05316624	0.59594524	0.3177917	
0.00204	0.05316712	0.5959438	0.31779262	
0.00205	0.05316799	0.5959423	0.31779355	
0.00206	0.053168863	0.5959408	0.3177945	
0.00207	0.053169727	0.59593934	0.31779543	
0.00208	0.053170588	0.5959379	0.31779638	
0.00209	0.053171445	0.5959364	0.3177973	
0.0021	0.053172294	0.5959349	0.31779826	
0.00211	0.05317314	0.59593344	0.3177992	
0.00212	0.05317398	0.59593195	0.31780016	
0.00213	0.05317482	0.59593046	0.3178011	
0.00214	0.05317565	0.5959289	0.31780204	
0.00215	0.053176478	0.5959274	0.317803	
0.00216	0.0531773	0.5959259	0.31780395	
0.00217	0.053178117	0.59592444	0.3178049	
0.00218	0.05317893	0.5959229	0.31780586	
0.00219	0.053179737	0.5959214	0.3178068	
0.0022	0.05318054	0.5959199	0.31780776	
0.00221	0.05318134	0.59591836	0.31780875	
0.00222	0.053182133	0.59591687	0.3178097	
0.00223	0.053182922	0.5959153	0.31781065	
0.00224	0.05318371	0.59591377	0.3178116	
0.00225	0.053184487	0.5959123	0.3178126	
0.00226	0.05318526	0.5959107	0.31781355	
0.00227	0.053186033	0.5959092	0.31781453	
0.00228	0.053186797	0.5959077	0.31781548	
0.00229	0.053187557	0.59590614	0.31781647	
0.0023	0.053188313	0.5959046	0.31781742	
0.00231	0.053189065	0.59590304	0.3178184	
0.00232	0.05318981	0.5959015	0.31781936	
0.00233	0.053190555	0.59589994	0.31782034	
0.00234	0.05319129	0.5958984	0.31782132	
0.00235	0.053192023	0.59589684	0.3178223	
0.00236	0.05319275	0.5958953	0.31782326	
0.00237	0.053193476	0.59589374	0.31782424	
0.00238	0.053194195	0.5958922	0.31782523	
0.00239	0.053194907	0.5958906	0.3178262	
0.0024	0.053195618	0.59588903	0.3178272	
0.00241	0.053196322	0.5958875	0.31782818	
0.00242	0.053197023	0.5958859	0.31782916	
0.00243	0.053197715	0.5958843	0.31783015	
0.00244	0.05319841	0.5958828	0.31783113	
0.00245	0.053199094	0.59588116	0.3178321	
0.00246	0.053199776	0.5958796	0.3178331	
0.00247	0.05320045	0.595878	0.31783408	
0.00248	0.053201124	0.59587646	0.31783506	
0.00249	0.05320179	0.59587485	0.31783605	
0.0025	0.053202454	0.5958733	0.31783703	
0.00251	0.053203113	0.5958717	0.317838	
0.00252	0.053203765	0.59587014	0.31783903	
0.00253	0.053204417	0.5958685	0.31784	
0.00254	0.05320506	0.5958669	0.317841	
0.00255	0.0532057	0.5958653	0.31784198	
0.00256	0.053206336	0.59586376	0.317843	
0.00257	0.053206965	0.59586215	0.31784397	
0.00258	0.053207595	0.59586054	0.31784496	
0.00259	0.053208217	0.59585893	0.31784597	
0.0026	0.05320883	0.5958573	0.31784695	
0.00261	0.053209446	0.5958558	0.31784794	
0.00262	0.053210054	0.59585416	0.31784895	
0.00263	0.053210657	0.59585255	0.31784993	
0.00264	0.053211257	0.59585094	0.31785095	
0.00265	0.053211853	0.59584934	0.31785193	
0.00266	0.05321244	0.5958477	0.3178529	
0.00267	0.053213026	0.5958461	0.31785393	
0.00268	0.053213608	0.5958445	0.3178549	
0.00269	0.053214185	0.5958429	0.31785592	
0.0027	0.05321476	0.5958413	0.3178569	
0.00271	0.053215325	0.5958397	0.31785792	
0.00272	0.053215887	0.59583807	0.3178589	
0.00273	0.053216446	0.5958364	0.31785992	
0.00274	0.053217	0.5958348	0.3178609	
0.00275	0.053217553	0.5958332	0.3178619	
0.00276	0.053218096	0.5958316	0.3178629	
0.00277	0.053218637	0.59582996	0.3178639	
0.00278	0.053219173	0.5958283	0.3178649	
0.00279	0.053219706	0.5958267	0.3178659	
0.0028	0.053220235	0.5958251	0.31786692	
0.00281	0.05322076	0.59582347	0.3178679	
0.00282	0.053221278	0.5958218	0.31786892	
0.00283	0.053221792	0.5958202	0.3178699	
0.00284	0.053222302	0.5958186	0.31787091	
0.00285	0.05322281	0.59581697	0.3178719	
0.00286	0.05322331	0.5958153	0.3178729	
0.00287	0.053223807	0.5958137	0.3178739	
0.00288	0.0532243	0.5958121	0.3178749	
0.00289	0.053224787	0.5958104	0.3178759	
0.0029	0.05322527	0.5958088	0.3178769	
0.00291	0.053225752	0.59580714	0.3178779	
0.00292	0.05322623	0.5958055	0.3178789	
0.00293	0.0532267	0.5958039	0.31787992	
0.00294	0.053227168	0.59580225	0.3178809	
0.00295	0.05322763	0.59580064	0.3178819	
0.00296	0.053228088	0.59579897	0.3178829	
0.00297	0.053228542	0.59579736	0.3178839	
0.00298	0.053228993	0.59579575	0.3178849	
0.00299	0.053229436	0.5957941	0.3178859	
0.0030	0.05322988	0.5957925	0.3178869	
0.00301	0.053230315	0.5957908	0.31788787	
0.00302	0.053230748	0.5957892	0.3178889	
0.00303	0.053231176	0.5957875	0.31788987	
0.00304	0.0532316	0.5957859	0.31789088	
0.00305	0.05323202	0.59578425	0.31789187	
0.00306	0.05323244	0.59578264	0.31789288	
0.00307	0.05323285	0.59578097	0.31789386	
0.00308	0.05323326	0.59577936	0.31789485	
0.00309	0.05323366	0.5957777	0.31789586	
0.0031	0.05323406	0.5957761	0.31789684	
0.00311	0.053234454	0.5957745	0.31789783	
0.00312	0.053234845	0.5957728	0.31789884	
0.00313	0.053235233	0.5957712	0.31789982	
0.00314	0.053235617	0.5957695	0.3179008	
0.00315	0.053235993	0.5957679	0.3179018	
0.00316	0.05323637	0.59576625	0.3179028	
0.00317	0.053236738	0.59576464	0.3179038	
0.00318	0.053237107	0.59576297	0.31790477	
0.00319	0.053237468	0.59576136	0.31790575	
0.0032	0.053237826	0.5957597	0.31790674	
0.00321	0.05323818	0.5957581	0.31790775	
0.00322	0.05323853	0.5957564	0.31790873	
0.00323	0.053238876	0.5957548	0.31790972	
0.00324	0.05323922	0.59575313	0.3179107	
0.00325	0.053239554	0.5957515	0.31791168	
0.00326	0.05323989	0.5957499	0.31791267	
0.00327	0.05324022	0.59574825	0.31791365	
0.00328	0.053240545	0.59574664	0.31791463	
0.00329	0.05324087	0.59574497	0.31791562	
0.0033	0.053241186	0.59574336	0.3179166	
0.00331	0.0532415	0.5957417	0.3179176	
0.00332	0.053241808	0.5957401	0.31791854	
0.00333	0.053242117	0.5957385	0.31791952	
0.00334	0.05324242	0.5957368	0.3179205	
0.00335	0.053242717	0.5957352	0.3179215	
0.00336	0.05324301	0.5957336	0.31792247	
0.00337	0.0532433	0.5957319	0.31792343	
0.00338	0.05324359	0.5957303	0.3179244	
0.00339	0.05324387	0.5957287	0.3179254	
0.0034	0.053244147	0.595727	0.31792635	
0.00341	0.053244423	0.5957254	0.31792733	
0.00342	0.053244695	0.5957238	0.31792828	
0.00343	0.053244963	0.59572214	0.31792927	
0.00344	0.053245224	0.5957205	0.31793025	
0.00345	0.053245485	0.5957189	0.3179312	
0.00346	0.053245742	0.5957173	0.31793216	
0.00347	0.05324599	0.59571564	0.31793314	
0.00348	0.05324624	0.59571403	0.3179341	
0.00349	0.053246483	0.5957124	0.31793505	
0.0035	0.053246725	0.5957108	0.31793603	
0.00351	0.05324696	0.5957092	0.317937	
0.00352	0.053247195	0.59570754	0.31793794	
0.00353	0.053247422	0.5957059	0.3179389	
0.00354	0.05324765	0.5957043	0.31793988	
0.00355	0.05324787	0.5957027	0.31794083	
0.00356	0.05324809	0.5957011	0.31794178	
0.00357	0.053248305	0.5956995	0.31794274	
0.00358	0.053248513	0.5956979	0.3179437	
0.00359	0.053248722	0.5956963	0.31794465	
0.0036	0.053248923	0.59569466	0.3179456	
0.00361	0.053249124	0.59569305	0.31794652	
0.00362	0.05324932	0.59569144	0.31794748	
0.00363	0.053249512	0.59568983	0.31794843	
0.00364	0.0532497	0.5956882	0.31794938	
0.00365	0.053249884	0.5956866	0.3179503	
0.00366	0.053250067	0.595685	0.31795126	
0.00367	0.053250246	0.5956834	0.31795222	
0.00368	0.05325042	0.5956818	0.31795314	
0.00369	0.05325059	0.5956802	0.3179541	
0.0037	0.053250756	0.5956786	0.31795502	
0.00371	0.05325092	0.595677	0.31795597	
0.00372	0.05325108	0.5956754	0.3179569	
0.00373	0.053251237	0.5956738	0.31795782	
0.00374	0.05325139	0.59567225	0.31795877	
0.00375	0.05325154	0.59567064	0.3179597	
0.00376	0.053251684	0.59566903	0.31796062	
0.00377	0.05325183	0.5956675	0.31796154	
0.00378	0.053251967	0.5956659	0.31796247	
0.00379	0.0532521	0.59566426	0.3179634	
0.0038	0.053252235	0.5956627	0.31796432	
0.00381	0.05325236	0.5956611	0.31796524	
0.00382	0.05325249	0.59565955	0.31796616	
0.00383	0.053252608	0.59565794	0.3179671	
0.00384	0.053252727	0.5956564	0.317968	
0.00385	0.053252842	0.5956548	0.31796893	
0.00386	0.053252954	0.59565324	0.31796983	
0.00387	0.053253062	0.5956517	0.31797075	
0.00388	0.053253166	0.5956501	0.31797168	
0.00389	0.053253267	0.5956485	0.31797257	
0.0039	0.053253368	0.595647	0.3179735	
0.00391	0.05325346	0.59564537	0.3179744	
0.00392	0.053253554	0.5956438	0.3179753	
0.00393	0.05325364	0.59564227	0.3179762	
0.00394	0.053253725	0.5956407	0.3179771	
0.00395	0.053253807	0.5956391	0.317978	
0.00396	0.053253885	0.59563756	0.31797892	
0.00397	0.05325396	0.595636	0.3179798	
0.00398	0.05325403	0.59563446	0.3179807	
0.00399	0.0532541	0.5956329	0.3179816	
0.0040	0.053254165	0.59563136	0.3179825	
0.00401	0.053254228	0.5956298	0.3179834	
0.00402	0.053254288	0.59562826	0.31798425	
0.00403	0.053254344	0.5956267	0.31798515	
0.00404	0.053254396	0.59562516	0.31798604	
0.00405	0.053254444	0.5956237	0.31798694	
0.00406	0.05325449	0.5956221	0.3179878	
0.00407	0.053254534	0.5956206	0.3179887	
0.00408	0.05325457	0.595619	0.31798956	
0.00409	0.053254608	0.59561753	0.31799045	
0.0041	0.05325464	0.595616	0.31799132	
0.00411	0.05325467	0.59561443	0.31799218	
0.00412	0.0532547	0.59561294	0.31799307	
0.00413	0.053254724	0.5956114	0.31799394	
0.00414	0.053254746	0.5956099	0.3179948	
0.00415	0.053254765	0.59560835	0.31799567	
0.00416	0.05325478	0.59560686	0.31799653	
0.00417	0.05325479	0.5956053	0.3179974	
0.00418	0.053254798	0.5956038	0.31799826	
0.00419	0.053254806	0.5956023	0.31799912	
0.0042	0.05325481	0.5956008	0.31799996	
0.00421	0.05325481	0.5955993	0.31800082	
0.00422	0.053254806	0.5955978	0.3180017	
0.00423	0.053254798	0.59559625	0.31800252	
0.00424	0.05325479	0.59559476	0.3180034	
0.00425	0.05325478	0.5955933	0.31800422	
0.00426	0.053254765	0.5955918	0.31800508	
0.00427	0.053254746	0.5955903	0.31800592	
0.00428	0.053254727	0.5955888	0.31800675	
0.00429	0.0532547	0.5955873	0.3180076	
0.0043	0.053254675	0.5955858	0.31800842	
0.00431	0.053254645	0.59558433	0.31800926	
0.00432	0.053254616	0.59558284	0.3180101	
0.00433	0.05325458	0.5955814	0.31801093	
0.00434	0.05325454	0.5955799	0.31801176	
0.00435	0.0532545	0.59557843	0.3180126	
0.00436	0.05325446	0.59557694	0.31801343	
0.00437	0.05325441	0.5955755	0.31801423	
0.00438	0.053254362	0.595574	0.31801507	
0.00439	0.05325431	0.5955726	0.31801587	
0.0044	0.053254258	0.5955711	0.3180167	
0.00441	0.0532542	0.5955697	0.3180175	
0.00442	0.05325414	0.5955682	0.31801832	
0.00443	0.053254075	0.59556675	0.31801915	
0.00444	0.053254012	0.59556526	0.31801996	
0.00445	0.05325394	0.5955638	0.31802076	
0.00446	0.05325387	0.5955624	0.31802157	
0.00447	0.0532538	0.59556097	0.31802237	
0.00448	0.05325372	0.5955595	0.31802318	
0.00449	0.053253643	0.59555805	0.31802398	
0.0045	0.05325356	0.5955566	0.31802475	
0.00451	0.053253476	0.5955552	0.31802556	
0.00452	0.05325339	0.59555376	0.31802636	
0.00453	0.0532533	0.5955523	0.31802714	
0.00454	0.053253207	0.5955509	0.31802794	
0.00455	0.053253114	0.59554946	0.31802872	
0.00456	0.053253017	0.5955481	0.3180295	
0.00457	0.053252917	0.59554666	0.3180303	
0.00458	0.053252816	0.59554523	0.31803107	
0.00459	0.053252712	0.5955438	0.31803185	
0.0046	0.053252604	0.59554243	0.31803262	
0.00461	0.053252492	0.595541	0.3180334	
0.00462	0.05325238	0.5955396	0.31803417	
0.00463	0.053252265	0.5955382	0.31803495	
0.00464	0.05325215	0.5955368	0.3180357	
0.00465	0.05325203	0.5955354	0.31803647	
0.00466	0.053251907	0.595534	0.31803724	
0.00467	0.05325178	0.59553266	0.318038	
0.00468	0.053251654	0.5955312	0.31803876	
0.00469	0.053251524	0.59552985	0.3180395	
0.0047	0.053251393	0.5955285	0.31804025	
0.00471	0.05325126	0.5955271	0.318041	
0.00472	0.05325112	0.59552574	0.31804177	
0.00473	0.053250983	0.5955244	0.31804252	
0.00474	0.05325084	0.595523	0.31804326	
0.00475	0.053250697	0.5955216	0.318044	
0.00476	0.05325055	0.59552026	0.31804472	
0.00477	0.053250402	0.5955189	0.31804547	
0.00478	0.053250253	0.5955175	0.3180462	
0.00479	0.0532501	0.5955162	0.31804696	
0.0048	0.053249944	0.59551483	0.31804767	
0.00481	0.053249788	0.59551346	0.31804842	
0.00482	0.053249627	0.59551215	0.31804913	
0.00483	0.053249463	0.5955108	0.31804985	
0.00484	0.0532493	0.59550947	0.31805056	
0.00485	0.053249132	0.5955081	0.3180513	
0.00486	0.053248964	0.5955068	0.31805202	
0.00487	0.053248793	0.5955054	0.31805274	
0.00488	0.053248618	0.5955041	0.31805345	
0.00489	0.053248443	0.5955028	0.31805414	
0.0049	0.053248268	0.5955015	0.31805485	
0.00491	0.053248085	0.5955002	0.31805557	
0.00492	0.053247906	0.59549886	0.3180563	
0.00493	0.05324772	0.59549755	0.31805697	
0.00494	0.053247534	0.59549624	0.3180577	
0.00495	0.053247347	0.5954949	0.31805837	
0.00496	0.053247157	0.5954936	0.31805906	
0.00497	0.053246964	0.5954923	0.31805974	
0.00498	0.05324677	0.595491	0.31806046	
0.00499	0.053246573	0.5954897	0.31806114	
0.0050	0.053246375	0.5954884	0.31806183	
0.00501	0.053246174	0.5954871	0.3180625	
0.00502	0.05324597	0.59548587	0.31806317	
0.00503	0.053245764	0.59548455	0.31806386	
0.00504	0.05324556	0.5954833	0.31806454	
0.00505	0.05324535	0.595482	0.3180652	
0.00506	0.05324514	0.59548074	0.31806588	
0.00507	0.053244926	0.5954795	0.31806654	
0.00508	0.053244714	0.5954782	0.31806722	
0.00509	0.053244494	0.5954769	0.31806788	
0.0051	0.053244278	0.5954757	0.31806853	
0.00511	0.053244058	0.5954744	0.3180692	
0.00512	0.053243835	0.5954732	0.31806985	
0.00513	0.05324361	0.5954719	0.3180705	
0.00514	0.053243384	0.59547067	0.31807116	
0.00515	0.053243157	0.5954694	0.3180718	
0.00516	0.053242926	0.59546816	0.31807244	
0.00517	0.053242695	0.595467	0.3180731	
0.00518	0.05324246	0.5954657	0.31807375	
0.00519	0.053242225	0.59546447	0.31807438	
0.0052	0.053241987	0.5954633	0.318075	
0.00521	0.05324175	0.595462	0.31807566	
0.00522	0.05324151	0.59546083	0.31807628	
0.00523	0.053241264	0.5954596	0.3180769	
0.00524	0.053241022	0.5954584	0.31807753	
0.00525	0.053240776	0.5954572	0.31807816	
0.00526	0.053240526	0.59545594	0.3180788	
0.00527	0.053240277	0.59545475	0.3180794	
0.00528	0.053240027	0.59545356	0.31808004	
0.00529	0.053239774	0.59545237	0.31808063	
0.0053	0.053239517	0.5954512	0.31808126	
0.00531	0.053239264	0.59545	0.31808186	
0.00532	0.053239003	0.5954488	0.31808248	
0.00533	0.053238746	0.5954476	0.31808308	
0.00534	0.05323848	0.5954464	0.31808367	
0.00535	0.05323822	0.5954453	0.31808427	
0.00536	0.053237956	0.5954441	0.31808487	
0.00537	0.053237688	0.5954429	0.31808546	
0.00538	0.05323742	0.59544176	0.31808606	
0.00539	0.05323715	0.59544057	0.31808665	
0.0054	0.05323688	0.59543943	0.31808725	
0.00541	0.053236607	0.59543824	0.31808782	
0.00542	0.05323633	0.5954371	0.3180884	
0.00543	0.053236056	0.595436	0.318089	
0.00544	0.05323578	0.5954348	0.31808957	
0.00545	0.0532355	0.59543365	0.31809014	
0.00546	0.05323522	0.5954325	0.3180907	
0.00547	0.05323494	0.5954314	0.3180913	
0.00548	0.053234655	0.59543025	0.31809187	
0.00549	0.053234372	0.5954291	0.31809244	
0.0055	0.053234085	0.595428	0.318093	
0.00551	0.053233795	0.59542686	0.31809354	
0.00552	0.053233508	0.5954258	0.3180941	
0.00553	0.053233217	0.59542465	0.31809467	
0.00554	0.053232923	0.5954235	0.3180952	
0.00555	0.053232633	0.59542245	0.31809577	
0.00556	0.053232335	0.5954213	0.3180963	
0.00557	0.05323204	0.59542024	0.31809688	
0.00558	0.053231742	0.5954191	0.3180974	
0.00559	0.053231444	0.59541804	0.31809795	
0.0056	0.053231142	0.5954169	0.3180985	
0.00561	0.05323084	0.59541583	0.31809902	
0.00562	0.05323054	0.59541476	0.31809956	
0.00563	0.053230233	0.5954137	0.3181001	
0.00564	0.053229928	0.5954126	0.31810063	
0.00565	0.05322962	0.59541154	0.31810114	
0.00566	0.05322931	0.59541047	0.31810167	
0.00567	0.053229	0.5954094	0.31810218	
0.00568	0.05322869	0.5954083	0.31810272	
0.00569	0.05322838	0.59540725	0.31810322	
0.0057	0.053228065	0.5954062	0.31810373	
0.00571	0.05322775	0.59540516	0.31810427	
0.00572	0.053227436	0.5954041	0.31810477	
0.00573	0.053227115	0.5954031	0.31810528	
0.00574	0.0532268	0.595402	0.3181058	
0.00575	0.05322648	0.595401	0.31810626	
0.00576	0.053226158	0.5953999	0.31810677	
